,precinct,prediction,observed,date,mae
3,47,183.7752804191398,218,2017-04-01,34.22471958086021
4,47,202.07067333989605,213,2017-05-01,10.929326660103953
5,47,212.3722814286374,241,2017-06-01,28.627718571362607
6,47,229.7862243904445,239,2017-07-01,9.213775609555512
7,47,237.7130204357578,225,2017-08-01,12.713020435757812
8,47,232.8864798172916,179,2017-09-01,53.88647981729159
9,47,202.1293334819042,211,2017-10-01,8.870666518095788
10,47,202.93881591735249,200,2017-11-01,2.9388159173524855
11,47,201.82191258373376,170,2017-12-01,31.821912583733763
12,47,185.75234110665323,179,2018-01-01,6.752341106653233
13,47,179.39254199317628,152,2018-02-01,27.39254199317628
14,47,163.3863764244563,177,2018-03-01,13.613623575543699
15,47,169.2737656786562,169,2018-04-01,0.27376567865618995
16,47,169.92148019823108,200,2018-05-01,30.07851980176892
17,47,187.3344344481362,170,2018-06-01,17.334434448136193
18,47,180.7539356980618,198,2018-07-01,17.24606430193819
19,47,188.85988637144533,184,2018-08-01,4.859886371445327
20,47,188.0036359182855,177,2018-09-01,11.00363591828551
21,47,182.3447434015905,178,2018-10-01,4.344743401590506
22,47,178.76483446958898,156,2018-11-01,22.764834469588976
23,47,166.43110878089104,164,2018-12-01,2.431108780891037
0,60,85.02528829132035,75,2017-01-01,10.02528829132035
1,60,75.18129720977119,62,2017-02-01,13.181297209771188
2,60,62.93207104859936,66,2017-03-01,3.0679289514006385
3,60,65.90033253733067,81,2017-04-01,15.09966746266933
4,60,79.35146064524288,60,2017-05-01,19.35146064524288
5,60,60.10503342333181,86,2017-06-01,25.89496657666819
6,60,84.71395023025194,101,2017-07-01,16.28604976974806
7,60,98.20640334212038,77,2017-08-01,21.20640334212038
8,60,77.53254192491866,71,2017-09-01,6.532541924918661
9,60,72.57237678680707,68,2017-10-01,4.5723767868070695
10,60,68.1352104666685,73,2017-11-01,4.864789533331503
11,60,72.37682889231687,73,2017-12-01,0.6231711076831346
12,60,72.25162294363717,63,2018-01-01,9.251622943637173
13,60,63.25930274067939,71,2018-02-01,7.740697259320612
14,60,70.58650385989353,63,2018-03-01,7.586503859893526
15,60,62.61406875201869,66,2018-04-01,3.3859312479813113
16,60,65.79852364726102,68,2018-05-01,2.201476352738979
17,60,67.19694574443194,112,2018-06-01,44.80305425556806
18,60,108.37877199512413,122,2018-07-01,13.621228004875874
19,60,118.60091363315053,107,2018-08-01,11.600913633150526
20,60,107.28380853870716,96,2018-09-01,11.283808538707163
21,60,97.58719876673742,60,2018-10-01,37.587198766737416
22,60,62.50595288332457,60,2018-11-01,2.505952883324568
23,60,61.70580457172547,60,2018-12-01,1.7058045717254728
0,103,119.61915658348084,113,2017-01-01,6.619156583480844
1,103,115.65011541109502,109,2017-02-01,6.650115411095015
2,103,112.04819388977008,100,2017-03-01,12.048193889770076
3,103,104.02448517125376,120,2017-04-01,15.975514828746242
4,103,114.45684325511587,138,2017-05-01,23.54315674488413
5,103,125.79613131658581,141,2017-06-01,15.203868683414186
6,103,135.22371275082855,153,2017-07-01,17.776287249171446
7,103,148.04160756166178,139,2017-08-01,9.041607561661777
8,103,141.13064900016872,139,2017-09-01,2.1306490001687166
9,103,142.61711392177887,151,2017-10-01,8.382886078221134
10,103,146.74497057110682,113,2017-11-01,33.74497057110682
11,103,123.93934365448118,121,2017-12-01,2.9393436544811777
12,103,127.72864353806312,134,2018-01-01,6.271356461936875
13,103,126.94436851832668,99,2018-02-01,27.944368518326684
14,103,108.45928865584219,103,2018-03-01,5.459288655842187
15,103,110.64405644230355,106,2018-04-01,4.644056442303551
16,103,103.40009819024701,116,2018-05-01,12.599901809752993
17,103,111.14352185755497,150,2018-06-01,38.85647814244503
18,103,134.90147380985752,134,2018-07-01,0.9014738098575208
19,103,130.92156316339592,131,2018-08-01,0.07843683660408374
20,103,136.27945641169805,131,2018-09-01,5.27945641169805
21,103,131.72095361248253,131,2018-10-01,0.720953612482532
22,103,130.9334892568353,103,2018-11-01,27.933489256835287
23,103,112.98957185018246,110,2018-12-01,2.9895718501824575
0,46,147.85305418458498,152,2017-01-01,4.146945815415023
1,46,150.57738455411032,132,2017-02-01,18.577384554110324
2,46,136.67663300786296,149,2017-03-01,12.32336699213704
3,46,145.89388226274792,134,2017-04-01,11.893882262747923
4,46,137.28441645221613,145,2017-05-01,7.715583547783865
5,46,143.18332461867786,162,2017-06-01,18.816675381322142
6,46,154.89565907325795,161,2017-07-01,6.104340926742054
7,46,159.5635280445691,142,2017-08-01,17.563528044569097
8,46,149.11103054582472,170,2017-09-01,20.88896945417528
9,46,162.9387698528477,155,2017-10-01,7.938769852847713
10,46,157.03170805293922,136,2017-11-01,21.031708052939223
11,46,145.2803326802453,158,2017-12-01,12.719667319754706
12,46,153.09182587364248,130,2018-01-01,23.091825873642478
13,46,137.43704271343495,128,2018-02-01,9.437042713434948
14,46,132.95692429264287,139,2018-03-01,6.043075707357133
15,46,135.3184962436517,131,2018-04-01,4.318496243651708
16,46,132.4006204142148,156,2018-05-01,23.599379585785186
17,46,148.05054549759433,124,2018-06-01,24.050545497594328
18,46,132.7328547668268,167,2018-07-01,34.26714523317321
19,46,154.50417635189353,141,2018-08-01,13.504176351893534
20,46,146.13287894195366,139,2018-09-01,7.132878941953663
21,46,143.59317199100607,132,2018-10-01,11.593171991006074
22,46,135.20614579973974,137,2018-11-01,1.793854200260256
23,46,136.018414185915,137,2018-12-01,0.9815858140850082
0,105,148.58062746998206,132,2017-01-01,16.580627469982062
1,105,141.0594268832678,93,2017-02-01,48.059426883267804
2,105,111.39037700435793,135,2017-03-01,23.60962299564207
3,105,119.47297084863841,140,2017-04-01,20.52702915136159
4,105,131.94736950788203,157,2017-05-01,25.05263049211797
5,105,148.79875823089418,166,2017-06-01,17.20124176910582
6,105,160.36602645126024,150,2017-07-01,10.36602645126024
7,105,155.79524181632314,148,2017-08-01,7.795241816323141
8,105,150.20841726781705,138,2017-09-01,12.208417267817055
9,105,142.10226313760907,139,2017-10-01,3.1022631376090715
10,105,139.14038638519176,141,2017-11-01,1.8596136148082394
11,105,139.66265893592396,135,2017-12-01,4.662658935923957
12,105,136.95279919236313,118,2018-01-01,18.95279919236313
13,105,125.25862973569463,108,2018-02-01,17.258629735694626
14,105,113.06630088981518,112,2018-03-01,1.0663008898151816
15,105,110.54833934994045,124,2018-04-01,13.451660650059551
16,105,118.00602183654698,135,2018-05-01,16.993978163453022
17,105,128.89529117694178,141,2018-06-01,12.104708823058218
18,105,137.21445987297935,165,2018-07-01,27.785540127020653
19,105,154.70188114272426,136,2018-08-01,18.70188114272426
20,105,145.63151689443208,149,2018-09-01,3.3684831055679183
21,105,145.74848127955804,123,2018-10-01,22.748481279558035
22,105,132.41604368858142,136,2018-11-01,3.583956311418575
23,105,132.0183926827246,162,2018-12-01,29.981607317275405
0,122,61.85838302688818,51,2017-01-01,10.858383026888177
1,122,50.7915835147675,49,2017-02-01,1.7915835147675025
